Listing ID,Listing name,Final URL,Image URL,Price,City name,Property type,Listing type,Address,Description,Contextual keywords
1180925686,3BR Manufactured Home,https://bradschmett.com/listing-detail/1180925686/10-ViA-Valverde-Cathedral-City-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1180925686.jpg,"$79,900",Cathedral City,Manufactured Home,For Sale,"10 ViA Valverde, Cathedral City, CA 92234, CA",Welcome to Date Palm Coun,1340 sqft
1180925076,7BR Single Family Home,https://bradschmett.com/listing-detail/1180925076/294-W-Crestview-DR-Palm-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1180925076.jpg,"$8,050,000",Palm Springs,Single Family Home,For Sale,"294 W Crestview DR, Palm Springs, CA 92264, CA",The legendary Bono Estate,The Mesa (33463); 8989 sqft
1180921213,3BR Single Family Home,https://bradschmett.com/listing-detail/1180921213/1415-N-Camino-Centro-Palm-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1180921213.jpg,"$3,600,000",Palm Springs,Single Family Home,For Sale,"1415 N Camino Centro, Palm Springs, CA 92262, CA",Located in Palm Springs' ,Old Las Palmas; 2792 sqft
1180882446,4BR Single Family Home,https://bradschmett.com/listing-detail/1180882446/73198-Loma-Vista-LN-Palm-Desert-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260414174154312594000000-o.jpg&w=1200&output=jpg&q=80,"$1,599,000",Palm Desert,Single Family Home,For Sale,"73198 Loma Vista LN, Palm Desert, CA 92260, CA","Privacy, views and quiet ",3054 sqft
1180915141,2BR Condo in Palm Desert,https://bradschmett.com/listing-detail/1180915141/42173-Omar-PL-Palm-Desert-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1180915141.jpg,"$417,000",Palm Desert,Condo,For Sale,"42173 Omar PL, Palm Desert, CA 92211, CA",This beautifully position,The Oasis Country Club; 1189 sqft
1180873371,2BR Manufactured Home,https://bradschmett.com/listing-detail/1180873371/46618-Madison-ST-64-Indio-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260415001120874250000000-o.jpg&w=1200&output=jpg&q=80,"$235,000",Indio,Manufactured Home,For Sale,"46618 Madison ST #64, Indio, CA 92201, CA",Beautifully updated 2-bed,Rancho Casitas; 1440 sqft
1180873214,2BR Manufactured Home,https://bradschmett.com/listing-detail/1180873214/246-Laredo-DR-Palm-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260421061706237366000000-o.jpg&w=1200&output=jpg&q=80,"$250,000",Palm Springs,Manufactured Home,For Sale,"246 Laredo DR, Palm Springs, CA 92264, CA","''You Own the Land,'' El ",El Dorado Palms Estates; 1440 sqft
1180872338,2BR Single Family Home,https://bradschmett.com/listing-detail/1180872338/44719-Alexandria-Vale-Indio-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260421044226411354000000-o.jpg&w=1200&output=jpg&q=80,"$449,000",Indio,Single Family Home,For Sale,"44719 Alexandria Vale, Indio, CA 92201, CA",This beautifully maintain,Heritage Palms Country Club; 1764 sqft
1180876565,3BR Townhouse,https://bradschmett.com/listing-detail/1180876565/2010-Lawrence-Crossley-Palm-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1180876565.jpg,"$375,000",Palm Springs,Townhouse,For Sale,"2010 Lawrence Crossley, Palm Springs, CA 92264, CA",Thoughtfully updated and ,Mountain Shadows (Ps) (33468); 1460 sqft
1180866397,4BR Single Family Home,https://bradschmett.com/listing-detail/1180866397/40160-Padova-DR-Indio-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260421012056760451000000-o.jpg&w=1200&output=jpg&q=80,"$589,000",Indio,Single Family Home,For Sale,"40160 Padova DR, Indio, CA 92203, CA",Located in the gated Para,Paradiso; 2099 sqft
1180864962,3BR Single Family Home,https://bradschmett.com/listing-detail/1180864962/2-Sussex-CT-Rancho-Mirage-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260420175416515020000000-o.jpg&w=1200&output=jpg&q=80,"$1,830,000",Rancho Mirage,Single Family Home,For Sale,"2 Sussex CT, Rancho Mirage, CA 92270, CA",This beautifully reimagin,Morningside Country; 3229 sqft
1180863206,1BR Manufactured Home,https://bradschmett.com/listing-detail/1180863206/22-Roosevelt-22-Roo-Cathedral-City-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260420233522003884000000-o.jpg&w=1200&output=jpg&q=80,"$62,500",Cathedral City,Manufactured Home,For Sale,"22 Roosevelt #22 Roo, Cathedral City, CA 92234, CA",This brand new Fleetwood ,Tramview Mobile Park; 612 sqft
1180863207,3BR Condo in Palm Springs,https://bradschmett.com/listing-detail/1180863207/2612-Canyon-South-DR-Palm-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260420230940629616000000-o.jpg&w=1200&output=jpg&q=80,"$1,795,000",Palm Springs,Condo,For Sale,"2612 Canyon South DR, Palm Springs, CA 92264, CA",CHIC and sophisticated co,Canyon South 4; 2861 sqft
1180873163,Vacant Land,https://bradschmett.com/listing-detail/1180873163/73707-Armand-Way-Thousand-Palms-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1180873163.jpg,"$75,000",Thousand Palms,Vacant Land,For Sale,"73707 Armand Way, Thousand Palms, CA 92276, CA",Conveniently located in T,
1180860518,1BR Manufactured Home,https://bradschmett.com/listing-detail/1180860518/74711-Dillon-Rd-Spc-81-Desert-Hot-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260420235938459282000000-o.jpg&w=1200&output=jpg&q=80,"$78,000",Desert Hot Springs,Manufactured Home,For Sale,"74711 Dillon Rd Spc 81, Desert Hot Springs, CA 92241, CA",Reduced Price And Seller ,750 sqft
1180860441,3BR Single Family Home,https://bradschmett.com/listing-detail/1180860441/68574-F-ST-Cathedral-City-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260419012841966187000000-o.jpg&w=1200&output=jpg&q=80,"$599,000",Cathedral City,Single Family Home,For Sale,"68574 F ST, Cathedral City, CA 92234, CA",This unique home is locat,Cathedral City Cove; 1548 sqft
1180859515,4BR Single Family Home,https://bradschmett.com/listing-detail/1180859515/84645-Litorale-CT-Indio-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260420223246077823000000-o.jpg&w=1200&output=jpg&q=80,"$999,000",Indio,Single Family Home,For Sale,"84645 Litorale CT, Indio, CA 92203, CA",Nestled on a premium lake,Terra Lago; 2416 sqft
1180856293,1BR Condo in Palm Springs,https://bradschmett.com/listing-detail/1180856293/820-E-Palm-Canyon-DR-206-Palm-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260419222054449233000000-o.jpg&w=1200&output=jpg&q=80,"$449,000",Palm Springs,Condo,For Sale,"820 E Palm Canyon DR #206, Palm Springs, CA 92264, CA",Located in one of the mos,Biltmore Colony; 898 sqft
1180854789,3BR Single Family Home,https://bradschmett.com/listing-detail/1180854789/71305-Kempton-AVE-Rancho-Mirage-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260417210646661511000000-o.jpg&w=1200&output=jpg&q=80,"$1,195,000",Rancho Mirage,Single Family Home,For Sale,"71305 Kempton AVE, Rancho Mirage, CA 92270, CA",Welcome to 71305 Kempton ,Desert Ranch Estates; 1654 sqft
1180846392,2BR Manufactured Home,https://bradschmett.com/listing-detail/1180846392/15300-Palm-DR-114-Desert-Hot-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260420194511801444000000-o.jpg&w=1200&output=jpg&q=80,"$189,900",Desert Hot Springs,Manufactured Home,For Sale,"15300 Palm DR #114, Desert Hot Springs, CA 92240, CA",This 1988 Skyline manufac,Vista Montana; 1248 sqft
1180843400,4BR Single Family Home,https://bradschmett.com/listing-detail/1180843400/83203-Broadmoor-DR-Indio-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260420023112871569000000-o.jpg&w=1200&output=jpg&q=80,"$650,000",Indio,Single Family Home,For Sale,"83203 Broadmoor DR, Indio, CA 92203, CA",Welcome to Shadow Hills. ,Shadow Hills; 2107 sqft
1180839388,4BR Single Family Home,https://bradschmett.com/listing-detail/1180839388/44260-Villeta-DR-La-Quinta-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260420020127624969000000-o.jpg&w=1200&output=jpg&q=80,"$615,000",La Quinta,Single Family Home,For Sale,"44260 Villeta DR, La Quinta, CA 92253, CA",Prime Location & Motivate,La Quinta Vistas; 2046 sqft
1180837635,2BR Condo in Palm Desert,https://bradschmett.com/listing-detail/1180837635/76785-Daffodil-DR-Palm-Desert-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260417163741611059000000-o.jpg&w=1200&output=jpg&q=80,"$500,000",Palm Desert,Condo,For Sale,"76785 Daffodil DR, Palm Desert, CA 92211, CA",Welcome to Palm Valley Co,Palm Valley Country Club; 1330 sqft
1180836316,2BR Single Family Home,https://bradschmett.com/listing-detail/1180836316/1251-Huntington-AVE-Thermal-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260514162725850101000000-o.jpg&w=1200&output=jpg&q=80,"$285,000",Thermal,Single Family Home,For Sale,"1251 Huntington AVE, Thermal, CA 92274, CA",1251 & 1253 Huntington Av,Truckhaven; 1056 sqft
1180835026,3BR Condo in Palm Desert,https://bradschmett.com/listing-detail/1180835026/13-Camisa-LN-Palm-Desert-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260420165757140549000000-o.jpg&w=1200&output=jpg&q=80,"$725,000",Palm Desert,Condo,For Sale,"13 Camisa LN, Palm Desert, CA 92260, CA",Step into a rare opportun,Chaparral Country Club; 2011 sqft
1180835025,4BR Single Family Home,https://bradschmett.com/listing-detail/1180835025/3-Columbia-DR-Rancho-Mirage-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260430181740408461000000-o.jpg&w=1200&output=jpg&q=80,"$2,250,000",Rancho Mirage,Single Family Home,For Sale,"3 Columbia DR, Rancho Mirage, CA 92270, CA",Rarely does a residence u,The Springs Country Club; 2797 sqft
1180835024,1BR Manufactured Home,https://bradschmett.com/listing-detail/1180835024/70200-Dillon-RD-518-Desert-Hot-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260420164257125714000000-o.jpg&w=1200&output=jpg&q=80,"$67,500",Desert Hot Springs,Manufactured Home,For Sale,"70200 Dillon RD #518, Desert Hot Springs, CA 92241, CA",Caliente Springs Resort i,550 sqft
1180830928,3BR Condo in Palm Desert,https://bradschmett.com/listing-detail/1180830928/618-Vista-Lago-CIR-N-Palm-Desert-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260420161046644598000000-o.jpg&w=1200&output=jpg&q=80,"$475,000",Palm Desert,Condo,For Sale,"618 Vista Lago CIR N, Palm Desert, CA 92211, CA",Beautifully remodeled dow,Desert Falls Country Club; 1814 sqft
1180829739,3BR Single Family Home,https://bradschmett.com/listing-detail/1180829739/77181-Calle-Flora-La-Quinta-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260419210937534519000000-o.jpg&w=1200&output=jpg&q=80,"$2,095,000",La Quinta,Single Family Home,For Sale,"77181 Calle Flora, La Quinta, CA 92253, CA",You will be enchanted by ,The Enclave; 3860 sqft
1180863782,2BR Condo in Palm Springs,https://bradschmett.com/listing-detail/1180863782/815-E-Arenas-RD-Palm-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1180863782.jpg,"$425,000",Palm Springs,Condo,For Sale,"815 E Arenas RD, Palm Springs, CA 92262, CA",Fee Land. No Land Lease. ,Casitas Arenas; 1176 sqft
1180820250,Condo in Palm Desert,https://bradschmett.com/listing-detail/1180820250/73850-Fairway-DR-296-Palm-Desert-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260417040249833855000000-o.jpg&w=1200&output=jpg&q=80,"$265,000",Palm Desert,Condo,For Sale,"73850 Fairway DR #296, Palm Desert, CA 92260, CA",A rare creekside desert r,Shadow Mountain Resort; 640 sqft
1180856074,3BR Condo in Palm Desert,https://bradschmett.com/listing-detail/1180856074/47159-El-Menara-Palm-Desert-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1180856074.jpg,"$1,295,000",Palm Desert,Condo,For Sale,"47159 El Menara, Palm Desert, CA 92260, CA",Set within the iconic Mar,Marrakesh Country Club (32322); 2120 sqft
1180856066,Vacant Land in La Quinta,https://bradschmett.com/listing-detail/1180856066/0-Hummingbird-LN-La-Quinta-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1180856066.jpg,"$185,995",La Quinta,Vacant Land,For Sale,"0 Hummingbird LN, La Quinta, CA 92253, CA",Experience the perfect bl,
1180846228,4BR Single Family Home,https://bradschmett.com/listing-detail/1180846228/1320-Woodward-WAY-Palm-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1180846228.jpg,"$1,590,000",Palm Springs,Single Family Home,For Sale,"1320 Woodward WAY, Palm Springs, CA 92262, CA",Welcome to 1320 Woodward ,2693 sqft
1180812907,2BR Manufactured Home,https://bradschmett.com/listing-detail/1180812907/32261-Merion-DR-Thousand-Palms-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260419194403912608000000-o.jpg&w=1200&output=jpg&q=80,"$169,000",Thousand Palms,Manufactured Home,For Sale,"32261 Merion DR, Thousand Palms, CA 92276, CA","Cozy, updated and afforda",Tri-Palm Estates; 960 sqft
1180823418,1BR Single Family Home,https://bradschmett.com/listing-detail/1180823418/31652-Arbol-Real-Thousand-Palms-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1180823418.jpg,"$250,000",Thousand Palms,Single Family Home,For Sale,"31652 Arbol Real, Thousand Palms, CA 92276, CA",More pictures coming soon,556 sqft
1180812283,2BR Condo in Palm Springs,https://bradschmett.com/listing-detail/1180812283/2389-E-Miramonte-CIR-B-Palm-Springs-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260421204428525547000000-o.jpg&w=1200&output=jpg&q=80,"$479,000",Palm Springs,Condo,For Sale,"2389 E Miramonte CIR #B, Palm Springs, CA 92264, CA",A great value on this pri,Canyon Sands; 1155 sqft
1180809000,4BR Single Family Home,https://bradschmett.com/listing-detail/1180809000/60179-Honeysuckle-ST-La-Quinta-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260420005433569145000000-o.jpg&w=1200&output=jpg&q=80,"$699,000",La Quinta,Single Family Home,For Sale,"60179 Honeysuckle ST, La Quinta, CA 92253, CA",Beautifully upgraded and ,Trilogy; 1939 sqft
1180812530,Vacant Land in Thermal,https://bradschmett.com/listing-detail/1180812530/1178-Bering-AVE-Thermal-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1180812530.jpg,"$14,999",Thermal,Vacant Land,For Sale,"1178 Bering AVE, Thermal, CA 92274, CA",Incredible opportunity in,Salton Sea
1180812450,Vacant Land in Thermal,https://bradschmett.com/listing-detail/1180812450/1097-Huron-AVE-Thermal-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1180812450.jpg,"$14,999",Thermal,Vacant Land,For Sale,"1097 Huron AVE, Thermal, CA 92274, CA",,Salton Sea
1180812175,Vacant Land in Thermal,https://bradschmett.com/listing-detail/1180812175/798-Crystal-AVE-Thermal-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1180812175.jpg,"$14,999",Thermal,Vacant Land,For Sale,"798 Crystal AVE, Thermal, CA 92274, CA",Large lot opportunity in ,Salton Sea
1180806205,2BR Manufactured Home,https://bradschmett.com/listing-detail/1180806205/73450-Country-Club-DR-18-Palm-Desert-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260419205231073896000000-o.jpg&w=1200&output=jpg&q=80,"$224,900",Palm Desert,Manufactured Home,For Sale,"73450 Country Club DR #18, Palm Desert, CA 92260, CA",Fabulous mountain views! ,Suncrest Country Club; 1536 sqft
1180811458,3BR Single Family Home,https://bradschmett.com/listing-detail/1180811458/9524-Santa-Cruz-RD-Desert-Hot-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1180811458.jpg,"$490,000",Desert Hot Springs,Single Family Home,For Sale,"9524 Santa Cruz RD, Desert Hot Springs, CA 92240, CA",Experience desert living ,Vista Del Valle; 1353 sqft
1180805920,2BR Manufactured Home,https://bradschmett.com/listing-detail/1180805920/51555-Monroe-ST-75-Indio-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260419210521587049000000-o.jpg&w=1200&output=jpg&q=80,"$118,900",Indio,Manufactured Home,For Sale,"51555 Monroe ST #75, Indio, CA 92201, CA","Discover comfort, space, ",La Quinta Ridge; 1500 sqft
1180805921,3BR Single Family Home,https://bradschmett.com/listing-detail/1180805921/71467-Country-Club-DR-Rancho-Mirage-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260420010313439797000000-o.jpg&w=1200&output=jpg&q=80,"$2,195,000",Rancho Mirage,Single Family Home,For Sale,"71467 Country Club DR, Rancho Mirage, CA 92270, CA",A rare opportunity to own,Thunderbird Country Club; 3036 sqft
1180804001,Vacant Land,https://bradschmett.com/listing-detail/1180804001/44833-San-Jacinto-AVE-Palm-Desert-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260424235900522869000000-o.jpg&w=1200&output=jpg&q=80,"$430,000",Palm Desert,Vacant Land,For Sale,"44833 San Jacinto AVE, Palm Desert, CA 92260, CA",The property is nearly re,
1180810455,Vacant Land in Thermal,https://bradschmett.com/listing-detail/1180810455/755-Nihau-Thermal-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1180810455.jpg,"$9,999",Thermal,Vacant Land,For Sale,"755 Nihau, Thermal, CA 92274, CA",Great opportunity in Ther,Salton Sea
1180810476,Vacant Land in Thermal,https://bradschmett.com/listing-detail/1180810476/754-Kure-Thermal-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1180810476.jpg,"$9,999",Thermal,Vacant Land,For Sale,"754 Kure, Thermal, CA 92274, CA",Prime opportunity in Ther,Salton Sea
1180800643,1BR Condo,https://bradschmett.com/listing-detail/1180800643/353-Forest-Hills-DR-Rancho-Mirage-CA,https://wsrv.nl/?url=https%3A%2F%2Fcdn.photos.sparkplatform.com%2Fgps%2F20260417230408851551000000-o.jpg&w=1200&output=jpg&q=80,"$315,000",Rancho Mirage,Condo,For Sale,"353 Forest Hills DR, Rancho Mirage, CA 92270, CA",Beautiful 1BD/1.5BA condo,Mission Hills Country Club; 1049 sqft
1180807786,2BR Condo in Indian Wells,https://bradschmett.com/listing-detail/1180807786/74687-Arroyo-DR-Indian-Wells-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1180807786.jpg,"$2,595,000",Indian Wells,Condo,For Sale,"74687 Arroyo DR, Indian Wells, CA 92210, CA",Located within The Vintag,Vintage Country Club; 2283 sqft
1180807592,4BR Single Family Home,https://bradschmett.com/listing-detail/1180807592/66231-3rd-Desert-Hot-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1180807592.jpg,"$399,000",Desert Hot Springs,Single Family Home,For Sale,"66231 3rd, Desert Hot Springs, CA 92240, CA",Featuring 4 bedrooms and ,3 Rd St; 1653 sqft
1180803400,1BR Condo,https://bradschmett.com/listing-detail/1180803400/32505-Candlewood-DR-12-Cathedral-City-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1180803400.jpg,"$199,999",Cathedral City,Condo,For Sale,"32505 Candlewood DR #12, Cathedral City, CA 92234, CA",Priced to reflect conditi,Candlewood Villas I; 772 sqft
1180800308,2BR Manufactured Home,https://bradschmett.com/listing-detail/1180800308/345-San-Domingo-DR-Palm-Springs-CA,https://tamdrashtri.github.io/brad-schmett-remarketing/images/1180800308.jpg,"$275,000",Palm Springs,Manufactured Home,For Sale,"345 San Domingo DR, Palm Springs, CA 92264, CA",Priced for a fast sale. T,El Dorado Palm Springs; 1536 sqft
